plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
44 3 4 aOeT 169.800 490.590 1 4 86.000 539.000 253.700 442.200 253.700 539.000 169.800 587.300 86.000 539.000 0.000 0.000 0.000 0.000 3 0.675 2.000 0.227 1.000 0.227 1.000 3 0 False 3 3.600 0 70.909 0 4403040.000 4403040 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 3 5 FOe 85.980 635.770 1 6 169.800 587.300 169.800 684.200 86.000 732.500 2.200 684.200 2.200 587.300 86.000 539.000 169.800 587.300 3 0.685 2.000 0.291 1.000 0.295 1.000 2 0 True 3 3.600 0 82.298 0 4403050.000 4403050 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 3 6 FO -2.160 780.960 1 6 81.600 732.500 81.600 829.300 -2.200 877.700 -86.000 829.300 -86.000 732.500 -2.200 684.200 81.600 732.500 4 0.652 2.000 0.236 1.000 0.236 1.000 1 1 False 3 3.600 0 90.158 0 4403060.000 4403060 2 1 1 PP0(CE-)L44/C04_FO_1 PP0(CE-)L44/C04_FO_2 B B PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
44 3 7 FOe -85.980 926.130 1 6 -2.200 877.700 -2.200 974.500 -86.000 1023.000 -169.800 974.500 -169.800 877.700 -86.000 829.300 -2.200 877.700 4 0.646 2.000 0.248 1.000 0.248 1.000 1 0 False 3 3.600 0 95.304 0 4403070.000 4403070 2 1 1 PP0(CE-)L44/C04_FO_1 PP0(CE-)L44/C04_FO_2 B B PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
44 4 1 FOe 593.580 49.850 0 6 677.400 1.500 677.400 98.300 593.500 146.600 509.700 98.300 509.700 1.500 593.500 -46.900 677.400 1.500 1 0.696 2.000 0.354 1.000 0.362 1.000 7 0 False 3 3.600 0 4.801 0 4404010.000 4404010 1 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 4 2 bOeRL 509.760 195.030 5 5 425.900 243.400 509.700 98.300 593.500 146.600 593.500 243.400 509.700 291.800 425.900 243.400 0.000 0.000 1 0.698 2.000 0.404 1.000 0.404 1.000 6 0 False 3 3.600 0 20.936 0 4404020.000 4404020 2 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 4 3 bOeLR 423.780 343.950 5 5 340.000 392.400 423.800 247.200 507.600 295.500 507.600 392.400 423.800 440.700 340.000 392.400 0.000 0.000 2 0.697 2.000 0.402 1.000 0.402 1.000 8 1 False 3 3.600 0 39.064 0 4404030.000 4404030 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 4 4 FOe 339.960 489.140 4 6 423.800 440.700 423.800 537.500 340.000 585.900 256.200 537.500 256.200 440.700 340.000 392.400 423.800 440.700 2 0.695 2.000 0.351 1.000 0.359 1.000 4 1 False 3 3.600 0 55.200 0 4404040.000 4404040 1 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 4 5 FO 253.620 635.770 1 6 337.500 587.300 337.500 684.200 253.700 732.500 169.800 684.200 169.800 587.300 253.700 539.000 337.500 587.300 3 0.673 2.000 0.262 1.000 0.264 1.000 3 0 True 3 3.600 0 68.252 0 4404050.000 4404050 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 4 6 FO 169.800 780.960 1 6 253.700 732.500 253.700 829.300 169.800 877.700 86.000 829.300 86.000 732.500 169.800 684.200 253.700 732.500 3 0.657 2.000 0.234 1.000 0.234 1.000 2 1 False 3 3.600 0 77.733 0 4404060.000 4404060 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 4 7 FOe 85.980 926.130 5 6 169.800 877.700 169.800 974.500 86.000 1023.000 2.200 974.500 2.200 877.700 86.000 829.300 169.800 877.700 3 0.648 2.000 0.249 1.000 0.249 1.000 2 1 False 3 3.600 0 84.696 0 4404070.000 4404070 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 5 1 FO 761.220 49.850 0 6 845.000 1.500 845.000 98.300 761.200 146.600 677.400 98.300 677.400 1.500 761.200 -46.900 845.000 1.500 1 0.656 2.000 0.239 1.000 0.239 1.000 7 0 True 3 3.600 0 3.747 0 4405010.000 4405010 1 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 5 2 FO 677.400 195.030 0 6 761.200 146.600 761.200 243.400 677.400 291.800 593.500 243.400 593.500 146.600 677.400 98.300 761.200 146.600 1 0.664 2.000 0.253 1.000 0.255 1.000 6 0 True 3 3.600 0 16.062 0 4405020.000 4405020 2 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 5 3 FO 591.420 343.950 4 6 675.300 295.500 675.300 392.400 591.400 440.700 507.600 392.400 507.600 295.500 591.400 247.200 675.300 295.500 2 0.670 2.000 0.262 1.000 0.264 1.000 5 1 False 3 3.600 0 30.181 0 4405030.000 4405030 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 5 4 FO 507.600 489.140 4 6 591.400 440.700 591.400 537.500 507.600 585.900 423.800 537.500 423.800 440.700 507.600 392.400 591.400 440.700 2 0.666 2.000 0.253 1.000 0.255 1.000 8 1 False 3 3.600 0 43.939 0 4405040.000 4405040 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 5 5 FO 423.780 634.320 4 6 507.600 585.900 507.600 682.700 423.800 731.100 340.000 682.700 340.000 585.900 423.800 537.500 507.600 585.900 2 0.656 2.000 0.238 1.000 0.239 1.000 4 0 True 3 3.600 0 56.254 0 4405050.000 4405050 1 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 5 6 FO 337.440 780.960 1 6 421.300 732.500 421.300 829.300 337.500 877.700 253.700 829.300 253.700 732.500 337.500 684.200 421.300 732.500 3 0.647 2.000 0.229 1.000 0.229 1.000 3 1 False 3 3.600 0 66.632 0 4405060.000 4405060 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 5 7 FOe 253.620 926.130 1 6 337.500 877.700 337.500 974.500 253.700 1023.000 169.800 974.500 169.800 877.700 253.700 829.300 337.500 877.700 3 0.643 2.000 0.247 1.000 0.247 1.000 2 1 False 3 3.600 0 74.685 0 4405070.000 4405070 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 6 1 FOe 928.860 49.850 0 6 1012.600 1.500 1012.600 98.300 928.800 146.600 845.000 98.300 845.000 1.500 928.800 -46.900 1012.600 1.500 1 0.645 2.000 0.224 1.000 0.224 1.000 7 1 False 3 3.600 0 3.072 0 4406010.000 4406010 1 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 6 2 FO 845.040 195.030 0 6 928.800 146.600 928.800 243.400 845.000 291.800 761.200 243.400 761.200 146.600 845.000 98.300 928.800 146.600 1 0.650 2.000 0.227 1.000 0.227 1.000 6 1 False 3 3.600 0 12.996 0 4406020.000 4406020 2 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 6 3 FO 761.220 340.210 4 6 845.000 291.800 845.000 388.600 761.200 437.000 677.400 388.600 677.400 291.800 761.200 243.400 845.000 291.800 1 0.649 2.000 0.230 1.000 0.231 1.000 6 0 False 3 3.600 0 24.081 0 4406030.000 4406030 2 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 6 4 FO 675.240 489.140 4 6 759.100 440.700 759.100 537.500 675.300 585.900 591.400 537.500 591.400 440.700 675.300 392.400 759.100 440.700 2 0.650 2.000 0.230 1.000 0.230 1.000 5 0 True 3 3.600 0 35.919 0 4406040.000 4406040 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 6 5 FO 591.420 634.320 4 6 675.300 585.900 675.300 682.700 591.400 731.100 507.600 682.700 507.600 585.900 591.400 537.500 675.300 585.900 2 0.648 2.000 0.227 1.000 0.227 1.000 8 0 True 3 3.600 0 47.004 0 4406050.000 4406050 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 6 6 FOe 507.600 779.500 4 6 591.400 731.100 591.400 827.900 507.600 876.200 423.800 827.900 423.800 731.100 507.600 682.700 591.400 731.100 2 0.651 2.000 0.224 1.000 0.225 1.000 4 0 False 3 3.600 0 56.928 0 4406060.000 4406060 1 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 6 7 aOeB 421.260 926.130 1 4 505.100 877.700 337.500 974.500 337.500 877.700 421.300 829.300 505.100 877.700 0.000 0.000 0.000 0.000 3 0.644 2.000 0.147 1.000 0.147 1.000 3 1 False 3 3.600 0 65.541 0 4406070.000 4406070 2 1 1 PP0(CE-)L44/C03_FO_1 PP0(CE-)L44/C03_FO_2 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_11 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
44 7 2 aOeB 1012.680 195.030 0 4 1012.600 98.300 1012.600 291.800 928.800 243.400 928.800 146.600 1012.600 98.300 0.000 0.000 0.000 0.000 1 0.642 2.000 0.147 1.000 0.147 1.000 6 1 False 3 3.600 0 10.901 0 4407020.000 4407020 2 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 7 3 bOeLR 928.860 340.210 2 5 1012.600 291.800 928.800 437.000 845.000 388.600 845.000 291.800 928.800 243.400 1012.600 291.800 0.000 0.000 1 0.643 2.000 0.197 1.000 0.197 1.000 6 1 False 3 3.600 0 20.116 0 4407030.000 4407030 2 1 1 PP0(CE-)L44/C01_FO_1 PP0(CE-)L44/C01_FO_2 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 7 4 bOeRL 842.880 489.140 2 5 926.700 440.700 842.900 585.900 759.100 537.500 759.100 440.700 842.900 392.400 926.700 440.700 0.000 0.000 2 0.643 2.000 0.198 1.000 0.198 1.000 5 0 False 3 3.600 0 30.127 0 4407040.000 4407040 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 7 5 bOeLR 759.060 634.320 2 5 842.900 585.900 759.100 731.100 675.300 682.700 675.300 585.900 759.100 537.500 842.900 585.900 0.000 0.000 2 0.643 2.000 0.198 1.000 0.198 1.000 5 0 False 3 3.600 0 39.884 0 4407050.000 4407050 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
44 7 6 aOeT 675.240 779.500 4 4 759.100 731.100 591.400 827.900 591.400 731.100 675.300 682.700 759.100 731.100 0.000 0.000 0.000 0.000 2 0.643 2.000 0.147 1.000 0.147 1.000 8 0 False 3 3.600 0 49.099 0 4407060.000 4407060 2 1 1 PP0(CE-)L44/C02_FO_1 PP0(CE-)L44/C02_FO_2 C C PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
45 0 3 FOe -253.620 538.990 5 6 -253.700 442.200 -169.800 490.600 -169.800 587.300 -253.700 635.800 -337.500 587.300 -337.500 490.600 -253.700 442.200 4 0.694 2.000 0.348 1.000 0.356 1.000 0 1 False 3 3.600 0 115.199 0 4500030.000 4500030 1 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 0 4 FO -337.440 684.160 5 6 -337.500 587.300 -253.700 635.800 -253.700 732.500 -337.500 781.000 -421.300 732.500 -421.300 635.800 -337.500 587.300 4 0.651 2.000 0.236 1.000 0.237 1.000 0 0 True 3 3.600 0 116.253 0 4500040.000 4500040 1 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 0 5 FOe -421.260 829.340 5 6 -421.300 732.500 -337.500 781.000 -337.500 877.700 -421.300 926.100 -505.100 877.700 -505.100 781.000 -421.300 732.500 4 0.645 2.000 0.223 1.000 0.223 1.000 0 0 False 3 3.600 0 116.928 0 4500050.000 4500050 1 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 1 3 bOeLR -85.980 538.990 0 5 -169.800 490.600 -2.200 490.600 -2.200 587.300 -86.000 635.800 -169.800 587.300 -169.800 490.600 0.000 0.000 4 0.701 2.000 0.394 1.000 0.394 1.000 8 1 False 3 3.600 0 99.063 0 4501030.000 4501030 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 1 4 FO -169.800 684.160 5 6 -169.800 587.300 -86.000 635.800 -86.000 732.500 -169.800 781.000 -253.700 732.500 -253.700 635.800 -169.800 587.300 4 0.661 2.000 0.251 1.000 0.252 1.000 8 1 False 3 3.600 0 103.938 0 4501040.000 4501040 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 1 5 FO -253.620 829.340 5 6 -253.700 732.500 -169.800 781.000 -169.800 877.700 -253.700 926.100 -337.500 877.700 -337.500 781.000 -253.700 732.500 4 0.646 2.000 0.227 1.000 0.227 1.000 8 0 True 3 3.600 0 107.004 0 4501050.000 4501050 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 1 6 aOeT -337.440 974.530 5 4 -253.700 1023.000 -421.300 926.100 -337.500 877.700 -253.700 926.100 -253.700 1023.000 0.000 0.000 0.000 0.000 4 0.642 2.000 0.147 1.000 0.147 1.000 8 0 False 3 3.600 0 109.099 0 4501060.000 4501060 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 2 3 bOeRL 85.980 538.990 0 5 2.200 490.600 169.800 490.600 169.800 587.300 86.000 635.800 2.200 587.300 2.200 490.600 0.000 0.000 3 0.692 2.000 0.394 1.000 0.394 1.000 2 0 False 3 3.600 0 80.937 0 4502030.000 4502030 2 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 2 4 FO -2.160 684.160 5 6 -2.200 587.300 81.600 635.800 81.600 732.500 -2.200 781.000 -86.000 732.500 -86.000 635.800 -2.200 587.300 4 0.662 2.000 0.260 1.000 0.262 1.000 1 1 False 3 3.600 0 90.181 0 4502040.000 4502040 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 2 5 FO -85.980 829.340 5 6 -86.000 732.500 -2.200 781.000 -2.200 877.700 -86.000 926.100 -169.800 877.700 -169.800 781.000 -86.000 732.500 4 0.647 2.000 0.230 1.000 0.230 1.000 1 0 True 3 3.600 0 95.919 0 4502050.000 4502050 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 2 6 bOeLR -169.800 974.530 3 5 -86.000 1023.000 -253.700 1023.000 -253.700 926.100 -169.800 877.700 -86.000 926.100 -86.000 1023.000 0.000 0.000 4 0.647 2.000 0.197 1.000 0.197 1.000 1 0 False 3 3.600 0 99.884 0 4502060.000 4502060 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 3 0 aOeT 509.760 98.240 0 4 509.700 195.000 509.700 1.500 593.500 49.800 593.500 146.600 509.700 195.000 0.000 0.000 0.000 0.000 1 0.680 2.000 0.225 1.000 0.225 1.000 7 0 False 3 3.600 0 10.908 0 4503000.000 4503000 2 1 1 PP0(CE-)L45/C01_FO_1 PP0(CE-)L45/C01_FO_2 B B PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_10 Ap Ap PPFO(CE-)X5_5 DAQ_1_4
45 3 2 aOeB 339.960 392.350 4 4 256.200 440.700 423.800 344.000 423.800 440.700 340.000 489.200 256.200 440.700 0.000 0.000 0.000 0.000 2 0.674 2.000 0.224 1.000 0.224 1.000 4 1 False 3 3.600 0 49.092 0 4503020.000 4503020 2 1 1 PP0(CE-)L45/C02_FO_1 PP0(CE-)L45/C02_FO_2 B B PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
45 3 3 FOe 253.620 538.990 1 6 253.700 442.200 337.500 490.600 337.500 587.300 253.700 635.800 169.800 587.300 169.800 490.600 253.700 442.200 3 0.692 2.000 0.348 1.000 0.356 1.000 3 0 False 3 3.600 0 64.801 0 4503030.000 4503030 1 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 3 4 FO 169.800 684.160 1 6 169.800 587.300 253.700 635.800 253.700 732.500 169.800 781.000 86.000 732.500 86.000 635.800 169.800 587.300 3 0.662 2.000 0.250 1.000 0.252 1.000 2 0 True 3 3.600 0 76.062 0 4503040.000 4503040 2 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 3 5 FO 85.980 829.340 5 6 86.000 732.500 169.800 781.000 169.800 877.700 86.000 926.100 2.200 877.700 2.200 781.000 86.000 732.500 3 0.651 2.000 0.229 1.000 0.229 1.000 2 0 False 3 3.600 0 84.081 0 4503050.000 4503050 2 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 3 6 bOeRL -2.160 974.530 3 5 81.600 1023.000 -86.000 1023.000 -86.000 926.100 -2.200 877.700 81.600 926.100 81.600 1023.000 0.000 0.000 4 0.643 2.000 0.197 1.000 0.197 1.000 1 0 False 3 3.600 0 90.127 0 4503060.000 4503060 2 1 1 PP0(CE-)L45/C04_FO_1 PP0(CE-)L45/C04_FO_2 C C PP1(CE-)11_FO_2_2 PP1(CE-)11_FO_2_11 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
45 4 0 FO 677.400 98.240 0 6 677.400 1.500 761.200 49.800 761.200 146.600 677.400 195.000 593.500 146.600 593.500 49.800 677.400 1.500 1 0.662 2.000 0.259 1.000 0.260 1.000 7 0 True 3 3.600 0 8.252 0 4504000.000 4504000 2 1 1 PP0(CE-)L45/C01_FO_1 PP0(CE-)L45/C01_FO_2 B B PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_10 Ap Ap PPFO(CE-)X5_5 DAQ_1_4
45 4 1 FOe 593.580 243.420 0 6 593.500 146.600 677.400 195.000 677.400 291.800 593.500 340.300 509.700 291.800 509.700 195.000 593.500 146.600 1 0.677 2.000 0.286 1.000 0.290 1.000 6 0 True 3 3.600 0 22.298 0 4504010.000 4504010 2 1 1 PP0(CE-)L45/C01_FO_1 PP0(CE-)L45/C01_FO_2 B B PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_10 Ap Ap PPFO(CE-)X5_5 DAQ_1_4
45 4 2 FOe 507.600 392.350 4 6 507.600 295.500 591.400 344.000 591.400 440.700 507.600 489.200 423.800 440.700 423.800 344.000 507.600 295.500 2 0.681 2.000 0.286 1.000 0.290 1.000 5 1 False 3 3.600 0 37.702 0 4504020.000 4504020 2 1 1 PP0(CE-)L45/C02_FO_1 PP0(CE-)L45/C02_FO_2 B B PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
45 4 3 FO 423.780 537.530 4 6 423.800 440.700 507.600 489.200 507.600 585.900 423.800 634.300 340.000 585.900 340.000 489.200 423.800 440.700 2 0.661 2.000 0.259 1.000 0.261 1.000 4 1 False 3 3.600 0 51.748 0 4504030.000 4504030 2 1 1 PP0(CE-)L45/C02_FO_1 PP0(CE-)L45/C02_FO_2 B B PP1(CE-)5_FO_2_2 PP1(CE-)5_FO_2_11 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
45 4 4 FO 337.440 684.160 1 6 337.500 587.300 421.300 635.800 421.300 732.500 337.500 781.000 253.700 732.500 253.700 635.800 337.500 587.300 3 0.654 2.000 0.237 1.000 0.237 1.000 3 0 True 3 3.600 0 63.747 0 4504040.000 4504040 1 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 4 5 FO 253.620 829.340 1 6 253.700 732.500 337.500 781.000 337.500 877.700 253.700 926.100 169.800 877.700 169.800 781.000 253.700 732.500 3 0.646 2.000 0.226 1.000 0.227 1.000 2 1 False 3 3.600 0 72.996 0 4504050.000 4504050 2 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 4 6 bOeLR 169.800 974.530 3 5 253.700 1023.000 86.000 1023.000 86.000 926.100 169.800 877.700 253.700 926.100 253.700 1023.000 0.000 0.000 3 0.642 2.000 0.197 1.000 0.197 1.000 2 1 False 3 3.600 0 80.116 0 4504060.000 4504060 2 1 1 PP0(CE-)L45/C03_FO_1 PP0(CE-)L45/C03_FO_2 B B PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_10 Ap Ap PPFO(CE-)X5_15 DAQ_2_4
45 5 0 FO 845.040 98.240 0 6 845.000 1.500 928.800 49.800 928.800 146.600 845.000 195.000 761.200 146.600 761.200 49.800 845.000 1.500 1 0.647 2.000 0.228 1.000 0.228 1.000 7 1 False 3 3.600 0 6.631 0 4505000.000 4505000 2 1 1 PP0(CE-)L45/C01_FO_1 PP0(CE-)L45/C01_FO_2 B B PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_10 Ap Ap PPFO(CE-)X5_5 DAQ_1_4
45 5 1 FO 761.220 243.420 0 6 761.200 146.600 845.000 195.000 845.000 291.800 761.200 340.300 677.400 291.800 677.400 195.000 761.200 146.600 1 0.650 2.000 0.233 1.000 0.233 1.000 6 1 False 3 3.600 0 17.733 0 4505010.000 4505010 2 1 1 PP0(CE-)L45/C01_FO_1 PP0(CE-)L45/C01_FO_2 B B PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_10 Ap Ap PPFO(CE-)X5_5 DAQ_1_4
