plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon hash isEngine nROCs power mrot phi HDorLD hash_hdld dataPp0 trigPp0 dataPp1 trigPp1
36 6 7 FO 418.600 918.400 1 6 502.300 870.000 502.300 966.700 418.600 1015.100 334.900 966.700 334.900 870.000 418.600 821.700 502.300 870.000 1 0 0.702 2.000 0.394 1.000 0.389 1.000 13 0 3606070 False 3 3.600 1 65.497 0 3606070 36020 136020 -55 -33
36 6 8 FO 334.900 1063.400 1 6 418.600 1015.100 418.600 1111.700 334.900 1160.100 251.200 1111.700 251.200 1015.100 334.900 966.700 418.600 1015.100 1 0 0.692 2.000 0.382 1.000 0.380 1.000 30 1 3606080 False 3 3.600 1 72.519 0 3606080 36021 136020 -55 -33
36 6 9 FO 251.200 1208.400 1 6 334.900 1160.100 334.900 1256.700 251.200 1305.100 167.400 1256.700 167.400 1160.100 251.200 1111.700 334.900 1160.100 1 0 0.677 2.000 0.373 1.000 0.372 1.000 29 1 3606090 False 3 3.600 1 78.257 0 3606090 36021 136020 -55 -33
36 6 10 FO 167.400 1353.400 1 6 251.200 1305.100 251.200 1401.700 167.400 1450.100 83.700 1401.700 83.700 1305.100 167.400 1256.700 251.200 1305.100 1 0 0.669 2.000 0.370 1.000 0.369 1.000 16 0 3606100 True 3 3.600 1 82.949 0 3606100 36020 136020 -55 -33
36 6 11 FO 83.700 1498.400 1 6 167.400 1450.100 167.400 1546.800 83.700 1595.100 0.000 1546.800 0.000 1450.100 83.700 1401.700 167.400 1450.100 1 0 0.663 2.000 0.366 1.000 0.365 1.000 17 0 3606110 True 3 3.600 1 86.803 0 3606110 36020 136020 -55 -33
36 6 12 FOe 0.000 1643.400 1 6 83.700 1595.100 83.700 1691.800 0.000 1740.100 -83.700 1691.800 -83.700 1595.100 0.000 1546.800 83.700 1595.100 1 0 0.656 2.000 0.365 1.000 0.365 1.000 17 0 3606120 False 3 3.600 1 90.000 0 3606120 36020 136020 -55 -33
36 6 13 aOe -83.700 1788.400 5 4 -83.700 1691.800 -83.700 1885.100 -167.400 1836.800 -167.400 1740.100 -83.700 1691.800 0.000 0.000 0.000 0.000 1 1 0.343 1.000 0.220 1.000 0.220 1.000 18 0 3606130 False 3 3.600 0 92.680 0 3606130 36030 136030 -55 -33
36 6 14 cOe -167.400 1933.400 5 3 -83.700 1885.100 -251.200 1885.100 -167.400 1836.800 -83.700 1885.100 0.000 0.000 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.120 0.000 0.120 0.000 18 1 3606140 False 3 3.600 1 94.949 0 3606140 36030 136030 -55 -33
36 7 1 FO 1088.400 48.300 0 6 1004.600 0.000 1088.300 -48.300 1172.100 -0.100 1172.100 96.700 1088.300 145.100 1004.600 96.600 1004.600 0.000 0 0 0.690 2.000 0.384 1.000 0.381 1.000 1 0 3607010 False 3 3.600 0 2.541 0 3607010 36000 136000 -55 -33
36 7 2 FO 1004.600 193.300 0 6 920.900 145.000 1004.600 96.600 1088.300 145.100 1088.400 241.700 1004.600 290.100 920.900 241.700 920.900 145.000 0 0 0.699 2.000 0.393 1.000 0.388 1.000 3 0 3607020 True 3 3.600 0 10.891 0 3607020 36000 136001 -55 -33
36 7 3 FO 920.900 338.400 0 6 837.200 290.100 920.900 241.700 1004.600 290.100 1004.600 386.700 920.900 435.000 837.200 386.700 837.200 290.100 0 0 0.708 2.000 0.399 1.000 0.393 1.000 22 1 3607030 False 3 3.600 0 20.177 0 3607030 36001 136000 -55 -33
36 7 4 FO 837.200 483.400 0 6 753.500 435.100 837.200 386.700 920.900 435.000 920.900 531.700 837.200 580.000 753.500 531.700 753.500 435.100 0 0 0.714 2.000 0.399 1.000 0.393 1.000 22 0 3607040 False 3 3.600 0 30.002 0 3607040 36001 136000 -55 -33
36 7 5 FO 753.500 628.400 1 6 669.700 580.000 753.500 531.700 837.200 580.000 837.200 676.700 753.400 725.000 669.800 676.700 669.700 580.000 0 1 0.706 2.000 0.395 1.000 0.391 1.000 21 0 3607050 True 3 3.600 1 39.827 0 3607050 36010 136010 -55 -33
36 7 6 FO 669.800 773.400 1 6 586.000 725.000 669.800 676.700 753.400 725.000 753.500 821.700 669.800 870.100 586.000 821.700 586.000 725.000 0 1 0.700 2.000 0.391 1.000 0.387 1.000 11 0 3607060 False 3 3.600 1 49.106 0 3607060 36010 136010 -55 -33
36 7 7 FO 586.000 918.400 1 6 502.300 870.000 586.000 821.700 669.800 870.100 669.800 966.700 586.100 1015.100 502.400 966.700 502.300 870.000 0 1 0.691 2.000 0.383 1.000 0.381 1.000 12 0 3607070 False 3 3.600 1 57.459 0 3607070 36010 136010 -55 -33
36 7 8 FO 502.300 1063.400 1 6 586.000 1015.100 586.000 1111.700 502.300 1160.100 418.600 1111.700 418.600 1015.100 502.300 966.700 586.000 1015.100 1 0 0.683 2.000 0.377 1.000 0.375 1.000 13 0 3607080 False 3 3.600 1 64.716 0 3607080 36020 136020 -55 -33
36 7 9 FO 418.600 1208.400 1 6 502.300 1160.100 502.300 1256.700 418.600 1305.100 334.900 1256.700 334.900 1160.100 418.600 1111.700 502.300 1160.100 1 0 0.674 2.000 0.371 1.000 0.370 1.000 30 1 3607090 False 3 3.600 1 70.893 0 3607090 36021 136020 -55 -33
36 7 10 FO 334.900 1353.400 1 6 418.600 1305.100 418.600 1401.700 334.900 1450.100 251.200 1401.700 251.200 1305.100 334.900 1256.700 418.600 1305.100 1 0 0.667 2.000 0.368 1.000 0.367 1.000 15 0 3607100 False 3 3.600 1 76.101 0 3607100 36020 136020 -55 -33
36 7 11 FO 251.200 1498.400 1 6 334.900 1450.100 334.900 1546.800 251.200 1595.100 167.400 1546.800 167.400 1450.100 251.200 1401.700 334.900 1450.100 1 0 0.657 2.000 0.366 1.000 0.365 1.000 16 1 3607110 False 3 3.600 1 80.483 0 3607110 36020 136020 -55 -33
36 7 12 FO 167.400 1643.400 1 6 251.200 1595.100 251.200 1691.800 167.400 1740.100 83.700 1691.800 83.700 1595.100 167.400 1546.800 251.200 1595.100 1 0 0.770 2.000 0.412 1.000 0.412 1.000 17 1 3607120 False 3 3.600 1 84.184 0 3607120 36020 136020 -55 -33
36 7 13 aOe 83.700 1788.400 1 4 83.700 1885.100 83.700 1691.800 167.400 1740.100 167.400 1836.800 83.700 1885.100 0.000 0.000 0.000 0.000 1 0 0.345 1.000 0.221 1.000 0.221 1.000 17 1 3607130 False 3 3.600 3 87.320 0 3607130 36020 136020 -55 -33
36 8 1 FO 1255.800 48.300 0 6 1172.100 -0.100 1255.800 -48.400 1339.600 0.000 1339.500 96.700 1255.900 145.000 1172.100 96.700 1172.100 -0.100 0 0 0.680 2.000 0.372 1.000 0.371 1.000 1 0 3608010 True 3 3.600 0 2.203 0 3608010 36000 136000 -55 -33
36 8 2 FO 1172.100 193.300 0 6 1088.300 145.100 1172.100 96.700 1255.900 145.000 1255.800 241.700 1172.000 290.000 1088.400 241.700 1088.300 145.100 0 0 0.679 2.000 0.376 1.000 0.375 1.000 3 1 3608020 False 3 3.600 0 9.365 0 3608020 36000 136001 -55 -33
36 8 3 FO 1088.400 338.400 0 6 1004.600 290.100 1088.400 241.700 1172.000 290.000 1172.100 386.700 1088.300 435.000 1004.600 386.700 1004.600 290.100 0 0 0.684 2.000 0.380 1.000 0.378 1.000 22 1 3608030 False 3 3.600 0 17.271 0 3608030 36001 136000 -55 -33
36 8 4 FO 1004.600 483.400 0 6 920.900 435.000 1004.600 386.700 1088.300 435.000 1088.300 531.700 1004.600 580.000 920.900 531.700 920.900 435.000 0 0 0.692 2.000 0.381 1.000 0.379 1.000 4 0 3608040 False 3 3.600 0 25.696 0 3608040 36000 136000 -55 -33
36 8 5 FO 920.900 628.400 1 6 837.200 580.000 920.900 531.700 1004.600 580.000 1004.700 676.700 920.900 725.100 837.200 676.700 837.200 580.000 0 1 0.688 2.000 0.380 1.000 0.378 1.000 10 0 3608050 False 3 3.600 1 34.309 0 3608050 36010 136010 -55 -33
36 8 6 FO 837.200 773.400 1 6 753.400 725.000 837.200 676.700 920.900 725.100 920.900 821.700 837.200 870.100 753.500 821.700 753.400 725.000 0 1 0.686 2.000 0.381 1.000 0.379 1.000 21 1 3608060 False 3 3.600 1 42.732 0 3608060 36010 136010 -55 -33
36 8 7 FO 753.500 918.400 1 6 669.800 870.100 753.500 821.700 837.200 870.100 837.200 966.700 753.500 1015.100 669.800 966.700 669.800 870.100 0 1 0.682 2.000 0.377 1.000 0.376 1.000 11 0 3608070 False 3 3.600 1 50.633 0 3608070 36010 136010 -55 -33
36 8 8 FO 669.800 1063.400 1 6 586.100 1015.100 669.800 966.700 753.500 1015.100 753.500 1111.700 669.800 1160.000 586.100 1111.700 586.100 1015.100 0 1 0.676 2.000 0.372 1.000 0.371 1.000 12 0 3608080 True 3 3.600 1 57.795 0 3608080 36010 136010 -55 -33
36 8 9 FO 586.000 1208.400 1 6 669.800 1160.100 669.800 1256.700 586.000 1305.100 502.300 1256.700 502.300 1160.100 586.000 1111.700 669.800 1160.100 1 0 0.670 2.000 0.369 1.000 0.368 1.000 13 0 3608090 True 3 3.600 1 64.129 0 3608090 36020 136020 -55 -33
36 8 10 FO 502.300 1353.400 1 6 586.000 1305.100 586.000 1401.700 502.300 1450.100 418.600 1401.700 418.600 1305.100 502.300 1256.700 586.000 1305.100 1 0 0.661 2.000 0.367 1.000 0.366 1.000 14 0 3608100 False 3 3.600 1 69.638 0 3608100 36020 136020 -55 -33
36 8 11 FO 418.600 1498.400 1 6 502.300 1450.100 502.300 1546.800 418.600 1595.100 334.900 1546.800 334.900 1450.100 418.600 1401.700 502.300 1450.100 1 0 0.661 2.000 0.364 1.000 0.364 1.000 15 0 3608110 True 3 3.600 1 74.392 0 3608110 36020 136020 -55 -33
36 8 12 FO 334.900 1643.400 1 6 418.600 1595.100 418.600 1691.800 334.900 1740.100 251.200 1691.800 251.200 1595.100 334.900 1546.800 418.600 1595.100 1 0 0.656 2.000 0.364 1.000 0.364 1.000 16 1 3608120 False 3 3.600 1 78.482 0 3608120 36020 136020 -55 -33
36 8 13 FO 251.200 1788.400 1 6 334.900 1740.100 334.900 1836.800 251.200 1885.100 167.400 1836.800 167.400 1740.100 251.200 1691.800 334.900 1740.100 1 0 0.780 2.000 0.413 1.000 0.413 1.000 17 1 3608130 False 3 3.600 1 82.004 0 3608130 36020 136020 -55 -33
36 8 14 cOe 167.400 1933.400 1 3 251.200 1885.100 83.700 1885.100 167.400 1836.800 251.200 1885.100 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 17 1 3608140 False 3 3.600 1 85.051 0 3608140 36020 136020 -55 -33
36 9 1 FO 1423.200 48.300 0 6 1339.600 0.000 1423.200 -48.300 1507.000 0.000 1506.900 96.700 1423.300 145.000 1339.500 96.700 1339.600 0.000 0 0 0.665 2.000 0.367 1.000 0.367 1.000 1 1 3609010 False 3 3.600 0 1.944 0 3609010 36000 136000 -55 -33
36 9 2 FO 1339.500 193.300 0 6 1255.900 145.000 1339.500 96.700 1423.300 145.000 1423.200 241.700 1339.600 290.000 1255.800 241.700 1255.900 145.000 0 0 0.668 2.000 0.369 1.000 0.368 1.000 2 0 3609020 False 3 3.600 0 8.212 0 3609020 36000 136000 -55 -33
36 9 3 FO 1255.800 338.400 0 6 1172.000 290.000 1255.800 241.700 1339.600 290.000 1339.500 386.700 1255.700 435.000 1172.100 386.700 1172.000 290.000 0 0 0.670 2.000 0.371 1.000 0.370 1.000 5 0 3609030 False 3 3.600 0 15.081 0 3609030 36000 136000 -55 -33
36 9 4 FO 1172.100 483.400 0 6 1088.300 435.000 1172.100 386.700 1255.700 435.000 1255.800 531.700 1172.100 580.100 1088.300 531.700 1088.300 435.000 0 0 0.677 2.000 0.371 1.000 0.370 1.000 4 0 3609040 False 3 3.600 0 22.412 0 3609040 36000 136000 -55 -33
36 9 5 FO 1088.400 628.400 0 6 1004.600 580.000 1088.300 531.700 1172.100 580.100 1172.100 676.700 1088.300 725.100 1004.700 676.700 1004.600 580.000 0 0 0.677 2.000 0.371 1.000 0.370 1.000 6 0 3609050 False 3 3.600 0 30.000 0 3609050 36000 136000 -55 -33
36 9 6 FO 1004.600 773.400 1 6 920.900 725.100 1004.700 676.700 1088.300 725.100 1088.400 821.700 1004.600 870.100 920.900 821.700 920.900 725.100 0 1 0.675 2.000 0.372 1.000 0.371 1.000 10 0 3609060 False 3 3.600 1 37.591 0 3609060 36010 136010 -55 -33
36 9 7 FO 920.900 918.400 1 6 837.200 870.100 920.900 821.700 1004.600 870.100 1004.600 966.700 920.900 1015.000 837.200 966.700 837.200 870.100 0 1 0.672 2.000 0.372 1.000 0.371 1.000 9 0 3609070 False 3 3.600 1 44.922 0 3609070 36010 136010 -55 -33
36 9 8 FO 837.200 1063.400 1 6 753.500 1015.100 837.200 966.700 920.900 1015.000 920.900 1111.700 837.200 1160.000 753.500 1111.700 753.500 1015.100 0 1 0.665 2.000 0.370 1.000 0.369 1.000 11 0 3609080 True 3 3.600 1 51.787 0 3609080 36010 136010 -55 -33
36 9 9 FO 753.500 1208.400 1 6 669.800 1160.000 753.500 1111.700 837.200 1160.000 837.200 1256.800 753.500 1305.100 669.800 1256.700 669.800 1160.000 0 1 0.662 2.000 0.367 1.000 0.366 1.000 12 1 3609090 False 3 3.600 1 58.054 0 3609090 36010 136010 -55 -33
36 9 10 FO 669.800 1353.400 1 6 753.500 1305.100 753.500 1401.700 669.800 1450.100 586.000 1401.700 586.000 1305.100 669.800 1256.700 753.500 1305.100 1 0 0.660 2.000 0.366 1.000 0.365 1.000 13 1 3609100 False 3 3.600 1 63.669 0 3609100 36020 136020 -55 -33
36 9 11 FO 586.000 1498.400 1 6 669.800 1450.100 669.800 1546.800 586.000 1595.100 502.300 1546.800 502.300 1450.100 586.000 1401.700 669.800 1450.100 1 0 0.658 2.000 0.365 1.000 0.364 1.000 14 0 3609110 True 3 3.600 1 68.640 0 3609110 36020 136020 -55 -33
36 9 12 FO 502.300 1643.400 1 6 586.000 1595.100 586.000 1691.800 502.300 1740.100 418.600 1691.800 418.600 1595.100 502.300 1546.800 586.000 1595.100 1 0 0.655 2.000 0.364 1.000 0.363 1.000 15 1 3609120 False 3 3.600 1 73.004 0 3609120 36020 136020 -55 -33
36 9 13 FOe 418.600 1788.400 1 6 502.300 1740.100 502.300 1836.800 418.600 1885.100 334.900 1836.800 334.900 1740.100 418.600 1691.800 502.300 1740.100 1 0 0.665 2.000 0.366 1.000 0.366 1.000 16 1 3609130 False 3 3.600 1 76.826 0 3609130 36020 136020 -55 -33
36 9 14 cOe 334.900 1933.400 1 3 418.600 1885.100 251.200 1885.100 334.900 1836.800 418.600 1885.100 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 16 1 3609140 False 3 3.600 1 80.173 0 3609140 36020 136020 -55 -33
36 10 1 FO 1590.700 48.300 0 6 1507.000 0.000 1590.700 -48.300 1674.400 -0.000 1674.400 96.700 1590.700 145.000 1506.900 96.700 1507.000 0.000 0 0 0.658 2.000 0.364 1.000 0.364 1.000 1 1 3610010 False 3 3.600 0 1.739 0 3610010 36000 136000 -55 -33
36 10 2 FO 1507.000 193.300 0 6 1423.300 145.000 1506.900 96.700 1590.700 145.000 1590.600 241.700 1507.000 290.000 1423.200 241.700 1423.300 145.000 0 0 0.659 2.000 0.365 1.000 0.365 1.000 2 0 3610020 True 3 3.600 0 7.309 0 3610020 36000 136000 -55 -33
36 10 3 FO 1423.200 338.400 0 6 1339.600 290.000 1423.200 241.700 1507.000 290.000 1507.000 386.700 1423.300 435.000 1339.500 386.700 1339.600 290.000 0 0 0.662 2.000 0.367 1.000 0.367 1.000 5 0 3610030 True 3 3.600 0 13.375 0 3610030 36000 136000 -55 -33
36 10 4 FO 1339.500 483.400 0 6 1255.700 435.000 1339.500 386.700 1423.300 435.000 1423.200 531.700 1339.500 580.100 1255.800 531.700 1255.700 435.000 0 0 0.666 2.000 0.367 1.000 0.367 1.000 4 0 3610040 True 3 3.600 0 19.844 0 3610040 36000 136000 -55 -33
36 10 5 FO 1255.800 628.400 0 6 1172.100 580.100 1255.800 531.700 1339.500 580.100 1339.500 676.700 1255.800 725.100 1172.100 676.700 1172.100 580.100 0 0 0.663 2.000 0.368 1.000 0.367 1.000 6 0 3610050 True 3 3.600 0 26.583 0 3610050 36000 136000 -55 -33
36 10 6 FO 1172.100 773.400 1 6 1088.300 725.100 1172.100 676.700 1255.800 725.100 1255.800 821.700 1172.000 870.000 1088.400 821.700 1088.300 725.100 0 1 0.668 2.000 0.368 1.000 0.368 1.000 8 0 3610060 False 3 3.600 1 33.418 0 3610060 36010 136010 -55 -33
36 10 7 FO 1088.400 918.400 1 6 1004.600 870.100 1088.400 821.700 1172.000 870.000 1172.100 966.700 1088.300 1015.000 1004.600 966.700 1004.600 870.100 0 1 0.665 2.000 0.366 1.000 0.366 1.000 10 0 3610070 True 3 3.600 1 40.158 0 3610070 36010 136010 -55 -33
36 10 8 FO 1004.600 1063.400 1 6 920.900 1015.000 1004.600 966.700 1088.300 1015.000 1088.400 1111.800 1004.600 1160.100 920.900 1111.700 920.900 1015.000 0 1 0.660 2.000 0.367 1.000 0.366 1.000 9 0 3610080 True 3 3.600 1 46.629 0 3610080 36010 136010 -55 -33
36 10 9 FO 920.900 1208.400 1 6 837.200 1160.000 920.900 1111.700 1004.600 1160.100 1004.700 1256.700 920.900 1305.100 837.200 1256.800 837.200 1160.000 0 1 0.663 2.000 0.366 1.000 0.365 1.000 11 1 3610090 False 3 3.600 1 52.690 0 3610090 36010 136010 -55 -33
36 10 10 FO 837.200 1353.400 1 6 753.500 1305.100 837.200 1256.800 920.900 1305.100 920.900 1401.700 837.200 1450.100 753.500 1401.700 753.500 1305.100 0 1 0.659 2.000 0.364 1.000 0.364 1.000 12 1 3610100 False 3 3.600 1 58.259 0 3610100 36010 136010 -55 -33
36 10 11 FO 753.500 1498.400 1 6 837.200 1450.100 837.200 1546.800 753.500 1595.100 669.800 1546.800 669.800 1450.100 753.500 1401.700 837.200 1450.100 1 0 0.656 2.000 0.363 1.000 0.363 1.000 13 1 3610110 False 3 3.600 1 63.304 0 3610110 36020 136020 -55 -33
36 10 12 FO 669.800 1643.400 1 6 753.500 1595.100 753.500 1691.800 669.800 1740.100 586.000 1691.800 586.000 1595.100 669.800 1546.800 753.500 1595.100 1 0 0.774 2.000 0.412 1.000 0.412 1.000 14 1 3610120 False 3 3.600 1 67.826 0 3610120 36020 136020 -55 -33
36 10 13 aOe 586.000 1788.400 1 4 669.800 1740.100 502.300 1836.800 502.300 1740.100 586.000 1691.800 669.800 1740.100 0.000 0.000 0.000 0.000 1 0 0.470 1.000 0.221 1.000 0.221 1.000 15 1 3610130 False 3 3.600 1 71.858 0 3610130 36020 136020 -55 -33
36 11 1 bOe 1758.100 48.300 0 5 1758.100 -48.300 1841.900 96.700 1758.100 145.000 1674.400 96.700 1674.400 -0.000 1758.100 -48.300 0.000 0.000 0 0 0.561 1.000 0.316 1.000 0.316 1.000 1 1 3611010 False 3 3.600 0 1.574 0 3611010 36000 136000 -55 -33
36 11 2 FO 1674.400 193.300 0 6 1590.700 145.000 1674.400 96.700 1758.100 145.000 1758.100 241.700 1674.400 290.000 1590.600 241.700 1590.700 145.000 0 0 0.653 2.000 0.363 1.000 0.363 1.000 2 1 3611020 False 3 3.600 0 6.585 0 3611020 36000 136000 -55 -33
36 11 3 FO 1590.700 338.400 0 6 1507.000 290.000 1590.600 241.700 1674.400 290.000 1674.400 386.700 1590.700 435.000 1507.000 386.700 1507.000 290.000 0 0 0.658 2.000 0.364 1.000 0.364 1.000 5 1 3611030 False 3 3.600 0 12.010 0 3611030 36000 136000 -55 -33
36 11 4 FO 1507.000 483.400 0 6 1423.300 435.000 1507.000 386.700 1590.700 435.000 1590.700 531.700 1507.000 580.000 1423.200 531.700 1423.300 435.000 0 0 0.657 2.000 0.364 1.000 0.364 1.000 4 1 3611040 False 3 3.600 0 17.785 0 3611040 36000 136000 -55 -33
36 11 5 FO 1423.200 628.400 0 6 1339.500 580.100 1423.200 531.700 1507.000 580.000 1506.900 676.700 1423.200 725.000 1339.500 676.700 1339.500 580.100 0 0 0.660 2.000 0.366 1.000 0.365 1.000 6 1 3611050 False 3 3.600 0 23.823 0 3611050 36000 136000 -55 -33
36 11 6 FO 1339.500 773.400 0 6 1255.800 725.100 1339.500 676.700 1423.200 725.000 1423.200 821.700 1339.500 870.000 1255.800 821.700 1255.800 725.100 0 0 0.657 2.000 0.365 1.000 0.365 1.000 7 0 3611060 True 3 3.600 0 30.001 0 3611060 36001 136001 -55 -33
36 11 7 FO 1255.800 918.400 1 6 1172.000 870.000 1255.800 821.700 1339.500 870.000 1339.500 966.800 1255.800 1015.100 1172.100 966.700 1172.000 870.000 0 1 0.658 2.000 0.365 1.000 0.365 1.000 8 0 3611070 True 3 3.600 1 36.179 0 3611070 36010 136010 -55 -33
36 11 8 FO 1172.100 1063.400 1 6 1088.300 1015.000 1172.100 966.700 1255.800 1015.100 1255.800 1111.700 1172.100 1160.100 1088.400 1111.800 1088.300 1015.000 0 1 0.656 2.000 0.366 1.000 0.365 1.000 10 1 3611080 False 3 3.600 1 42.216 0 3611080 36010 136010 -55 -33
36 11 9 FO 1088.400 1208.400 1 6 1004.600 1160.100 1088.400 1111.800 1172.100 1160.100 1172.100 1256.700 1088.300 1305.100 1004.700 1256.700 1004.600 1160.100 0 1 0.658 2.000 0.364 1.000 0.364 1.000 9 1 3611090 False 3 3.600 1 47.991 0 3611090 36010 136010 -55 -33
36 11 10 FO 1004.600 1353.400 1 6 920.900 1305.100 1004.700 1256.700 1088.300 1305.100 1088.400 1401.700 1004.600 1450.100 920.900 1401.700 920.900 1305.100 0 1 0.654 2.000 0.363 1.000 0.363 1.000 11 1 3611100 False 3 3.600 0 53.414 0 3611100 36010 136010 -55 -33
36 11 11 bOe 920.900 1498.400 1 5 1004.700 1546.800 837.200 1546.800 837.200 1450.100 920.900 1401.700 1004.700 1450.100 1004.700 1546.800 0.000 0.000 0 1 0.559 1.000 0.315 1.000 0.315 1.000 12 1 3611110 False 3 3.600 2 58.426 0 3611110 36010 136010 -55 -33
36 11 12 aOe 837.200 1643.400 1 4 837.200 1546.700 837.200 1740.100 753.500 1691.800 753.500 1595.100 837.200 1546.700 0.000 0.000 0.000 0.000 1 0 0.365 1.000 0.222 1.000 0.222 1.000 13 1 3611120 False 3 3.600 0 63.004 0 3611120 36020 136020 -55 -33
36 11 13 cOe 753.500 1788.400 1 3 837.200 1740.100 669.800 1740.100 753.500 1691.800 837.200 1740.100 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 14 1 3611130 False 3 3.600 1 67.153 0 3611130 36020 136020 -55 -33
36 12 2 FOe 1841.800 193.300 0 6 1758.100 145.000 1841.900 96.600 1925.600 145.000 1925.600 241.700 1841.900 290.000 1758.100 241.700 1758.100 145.000 0 0 0.669 2.000 0.366 1.000 0.366 1.000 2 1 3612020 False 3 3.600 0 5.991 0 3612020 36000 136000 -55 -33
36 12 3 FO 1758.100 338.400 0 6 1674.400 290.000 1758.100 241.700 1841.900 290.000 1841.800 386.700 1758.100 435.000 1674.400 386.700 1674.400 290.000 0 0 0.774 2.000 0.413 1.000 0.413 1.000 5 1 3612030 False 3 3.600 1 10.895 0 3612030 36000 136000 -55 -33
36 12 4 FO 1674.400 483.400 0 6 1590.700 435.000 1674.400 386.700 1758.100 435.000 1758.100 531.700 1674.400 580.000 1590.700 531.700 1590.700 435.000 0 0 0.657 2.000 0.364 1.000 0.364 1.000 4 1 3612040 False 3 3.600 0 16.103 0 3612040 36000 136000 -55 -33
36 12 5 FO 1590.700 628.400 0 6 1507.000 580.000 1590.700 531.700 1674.400 580.000 1674.400 676.700 1590.700 725.000 1506.900 676.700 1507.000 580.000 0 0 0.658 2.000 0.364 1.000 0.364 1.000 6 1 3612050 False 3 3.600 0 21.556 0 3612050 36000 136000 -55 -33
36 12 6 FOe 1507.000 773.400 0 6 1423.200 725.000 1506.900 676.700 1590.700 725.000 1590.700 821.800 1506.900 870.100 1423.200 821.700 1423.200 725.000 0 0 0.655 2.000 0.364 1.000 0.364 1.000 7 1 3612060 False 3 3.600 0 27.167 0 3612060 36001 136001 -55 -33
36 12 7 FOe 1423.200 918.400 1 6 1339.500 870.000 1423.200 821.700 1506.900 870.100 1507.000 966.700 1423.200 1015.100 1339.500 966.800 1339.500 870.000 0 1 0.655 2.000 0.363 1.000 0.363 1.000 8 0 3612070 False 3 3.600 1 32.834 0 3612070 36010 136010 -55 -33
36 12 8 FO 1339.500 1063.400 1 6 1255.800 1015.100 1339.500 966.800 1423.200 1015.100 1423.200 1111.700 1339.500 1160.100 1255.800 1111.700 1255.800 1015.100 0 1 0.654 2.000 0.364 1.000 0.364 1.000 8 1 3612080 False 3 3.600 1 38.445 0 3612080 36010 136010 -55 -33
36 12 9 FO 1255.800 1208.400 0 6 1172.100 1160.100 1255.800 1111.700 1339.500 1160.100 1339.500 1256.700 1255.800 1305.100 1172.100 1256.700 1172.100 1160.100 0 1 0.653 2.000 0.364 1.000 0.364 1.000 10 1 3612090 False 3 3.600 0 43.898 0 3612090 36010 136010 -55 -33
36 12 10 FO 1172.100 1353.400 1 6 1088.300 1305.100 1172.100 1256.700 1255.800 1305.100 1255.800 1401.700 1172.000 1450.000 1088.400 1401.700 1088.300 1305.100 0 1 0.658 2.000 0.364 1.000 0.364 1.000 9 1 3612100 False 3 3.600 0 49.106 0 3612100 36010 136010 -55 -33
36 12 11 FOe 1088.400 1498.400 1 6 1004.600 1450.100 1088.400 1401.700 1172.000 1450.000 1172.100 1546.800 1088.400 1595.100 1004.600 1546.700 1004.600 1450.100 0 1 0.866 2.000 0.414 1.000 0.414 1.000 11 1 3612110 False 3 3.600 1 54.006 0 3612110 36010 136010 -55 -33
36 13 3 cOe 1925.600 338.400 0 3 1925.600 241.700 1841.800 386.700 1841.800 290.000 1925.600 241.700 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 5 1 3613030 False 3 3.600 0 9.967 0 3613030 36000 136000 -55 -33
36 13 4 aOe 1841.800 483.400 0 4 1841.800 386.700 1841.800 580.000 1758.100 531.700 1758.100 435.000 1841.800 386.700 0.000 0.000 0.000 0.000 0 0 0.596 1.000 0.220 1.000 0.220 1.000 4 1 3613040 False 3 3.600 0 14.706 0 3613040 36000 136000 -55 -33
36 13 5 bOe 1758.100 628.400 0 5 1841.900 580.000 1758.100 725.000 1674.400 676.700 1674.400 580.000 1758.100 531.700 1841.900 580.000 0.000 0.000 0 0 0.680 1.000 0.319 1.000 0.319 1.000 6 1 3613050 False 3 3.600 1 19.668 0 3613050 36000 136000 -55 -33
