plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd
2 8 0 FOe 1339.50000 -0.00000 3 6 1255.80000 48.40000 1255.80000 -48.40000 1339.50000 -96.70000 1423.20000 -48.30000 1423.30000 48.40000 1339.50000 96.70000 1255.80000 48.40000 0 0 0.00000 2.00000 0.59300 1.00000 0.59100 1.00000
2 10 6 cOe 1172.10000 870.00000 3 3 1172.10000 773.40000 1088.40000 918.30000 1088.40000 821.70000 1172.10000 773.40000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
2 10 4 cOe 1339.50000 580.00000 3 3 1339.60000 483.40000 1255.80000 628.40000 1255.80000 531.70000 1339.60000 483.40000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
3 3 0 FI 502.30000 0.00000 0 6 502.30000 -96.70000 586.00000 -48.30000 586.00000 48.30000 502.30000 96.70000 418.60000 48.30000 418.60000 -48.30000 502.30000 -96.70000 0 0 8.27800 9.00000 3.21500 3.00000 3.80700 3.00000
3 4 0 FI 669.80000 0.00000 0 6 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.00000 48.30000 586.00000 -48.30000 669.80000 -96.70000 0 0 5.64200 6.00000 2.25300 2.00000 2.38900 2.00000
3 5 0 FM 837.20000 0.00000 0 6 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 0 0 4.31600 5.00000 1.35100 2.00000 1.37100 2.00000
3 6 0 FM 1004.60000 0.00000 0 6 1004.60000 -96.70000 1088.40000 -48.30000 1088.40000 48.30000 1004.60000 96.70000 920.90000 48.30000 920.90000 -48.30000 1004.60000 -96.70000 0 0 3.27200 4.00000 1.00400 1.00000 1.00000 1.00000
3 7 0 FM 1172.10000 0.00000 1 6 1172.10000 -96.70000 1255.80000 -48.30000 1255.80000 48.30000 1172.10000 96.70000 1088.40000 48.30000 1088.40000 -48.30000 1172.10000 -96.70000 0 0 2.53300 3.00000 0.80800 1.00000 0.79600 1.00000
3 8 0 FO 1339.50000 0.00000 1 6 1339.50000 -96.70000 1423.20000 -48.30000 1423.20000 48.30000 1339.50000 96.70000 1255.80000 48.30000 1255.80000 -48.30000 1339.50000 -96.70000 0 0 2.35800 3.00000 0.67900 1.00000 0.67900 1.00000
3 3 1 FI 418.60000 145.00000 0 6 418.60000 48.30000 502.30000 96.70000 502.30000 193.30000 418.60000 241.70000 334.90000 193.30000 334.90000 96.70000 418.60000 48.30000 0 0 9.81700 10.00000 3.66500 3.00000 4.64700 4.00000
3 4 1 FI 586.00000 145.00000 0 6 586.00000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.30000 193.30000 502.30000 96.70000 586.00000 48.30000 0 0 6.51400 7.00000 2.55700 2.00000 2.81000 3.00000
3 5 1 FI 753.50000 145.00000 0 6 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.70000 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 0 0 4.83600 5.00000 1.90800 2.00000 1.97000 2.00000
3 6 1 FM 920.90000 145.00000 5 6 920.90000 48.30000 1004.60000 96.70000 1004.60000 193.30000 920.90000 241.70000 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 0 0 3.72800 4.00000 1.14300 1.00000 1.14500 1.00000
3 7 1 FM 1088.40000 145.00000 0 6 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.30000 1088.40000 241.70000 1004.60000 193.30000 1004.60000 96.70000 1088.40000 48.30000 0 0 2.87600 3.00000 0.89100 1.00000 0.88000 1.00000
3 8 1 FO 1255.80000 145.00000 5 6 1255.80000 48.30000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.30000 1172.10000 96.70000 1255.80000 48.30000 0 0 2.27300 3.00000 0.70200 1.00000 0.69600 1.00000
3 9 1 FOe 1423.20000 145.00000 0 6 1423.20000 48.30000 1507.00000 96.70000 1507.00000 193.30000 1423.20000 241.70000 1339.50000 193.30000 1339.50000 96.70000 1423.20000 48.30000 0 0 1.74300 2.00000 0.56900 1.00000 0.56800 1.00000
3 3 2 FI 334.90000 290.00000 1 6 334.90000 193.30000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.20000 338.40000 251.20000 241.70000 334.90000 193.30000 0 0 9.79100 10.00000 3.65600 3.00000 4.62600 4.00000
3 4 2 FI 502.30000 290.00000 1 6 502.30000 193.30000 586.00000 241.70000 586.00000 338.40000 502.30000 386.70000 418.60000 338.40000 418.60000 241.70000 502.30000 193.30000 0 0 6.84600 7.00000 2.67700 3.00000 2.99500 3.00000
3 5 2 FI 669.80000 290.00000 0 6 669.80000 193.30000 753.50000 241.70000 753.50000 338.40000 669.80000 386.70000 586.00000 338.40000 586.00000 241.70000 669.80000 193.30000 0 0 5.03200 6.00000 1.99900 2.00000 2.11300 2.00000
3 6 2 FM 837.20000 290.00000 4 6 837.20000 193.30000 920.90000 241.70000 920.90000 338.40000 837.20000 386.70000 753.50000 338.40000 753.50000 241.70000 837.20000 193.30000 0 0 4.03300 5.00000 1.25400 1.00000 1.26500 1.00000
3 7 2 FM 1004.60000 290.00000 0 6 1004.60000 193.30000 1088.40000 241.70000 1088.40000 338.40000 1004.60000 386.70000 920.90000 338.40000 920.90000 241.70000 1004.60000 193.30000 0 0 3.09600 4.00000 0.95000 1.00000 0.94400 1.00000
3 8 2 FM 1172.10000 290.00000 3 6 1172.10000 193.30000 1255.80000 241.70000 1255.80000 338.40000 1172.10000 386.70000 1088.40000 338.40000 1088.40000 241.70000 1172.10000 193.30000 0 0 2.48200 3.00000 0.77200 1.00000 0.75900 1.00000
3 9 2 FO 1339.50000 290.00000 0 6 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.40000 1339.50000 386.70000 1255.80000 338.40000 1255.80000 241.70000 1339.50000 193.30000 0 0 2.26300 3.00000 0.66400 1.00000 0.66400 1.00000
3 4 3 FI 418.60000 435.00000 1 6 418.60000 338.40000 502.30000 386.70000 502.30000 483.40000 418.60000 531.70000 334.90000 483.40000 334.90000 386.70000 418.60000 338.40000 0 0 6.50000 7.00000 2.56100 3.00000 2.82200 3.00000
3 5 3 FI 586.00000 435.00000 1 6 586.00000 338.40000 669.80000 386.70000 669.80000 483.40000 586.00000 531.70000 502.30000 483.40000 502.30000 386.70000 586.00000 338.40000 0 0 5.01500 6.00000 1.98500 2.00000 2.10000 2.00000
3 6 3 FM 753.50000 435.00000 5 6 753.50000 338.40000 837.20000 386.70000 837.20000 483.40000 753.50000 531.70000 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 0 0 4.16800 5.00000 1.29300 2.00000 1.30800 2.00000
3 7 3 FM 920.90000 435.00000 3 6 920.90000 338.40000 1004.60000 386.70000 1004.60000 483.40000 920.90000 531.70000 837.20000 483.40000 837.20000 386.70000 920.90000 338.40000 0 0 3.25400 4.00000 0.99100 1.00000 0.98800 1.00000
3 8 3 FM 1088.40000 435.00000 0 6 1088.40000 338.40000 1172.10000 386.70000 1172.10000 483.40000 1088.40000 531.70000 1004.60000 483.40000 1004.60000 386.70000 1088.40000 338.40000 0 0 2.55200 3.00000 0.80900 1.00000 0.79900 1.00000
3 9 3 FO 1255.80000 435.00000 0 6 1255.80000 338.40000 1339.50000 386.70000 1339.50000 483.40000 1255.80000 531.70000 1172.10000 483.40000 1172.10000 386.70000 1255.80000 338.40000 0 0 2.05400 3.00000 0.64200 1.00000 0.64000 1.00000
3 5 4 FMI 502.30000 580.00000 1 6 502.30000 483.40000 586.00000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 0 0 4.81200 5.00000 1.53600 2.00000 1.57200 2.00000
3 6 4 FM 669.80000 580.00000 3 6 669.80000 483.40000 753.50000 531.70000 753.50000 628.40000 669.80000 676.70000 586.00000 628.40000 586.00000 531.70000 669.80000 483.40000 0 0 4.02000 5.00000 1.25000 1.00000 1.25700 1.00000
3 7 4 FM 837.20000 580.00000 4 6 837.20000 483.40000 920.90000 531.70000 920.90000 628.40000 837.20000 676.70000 753.50000 628.40000 753.50000 531.70000 837.20000 483.40000 0 0 3.25800 4.00000 0.98500 1.00000 0.98000 1.00000
3 8 4 FM 1004.60000 580.00000 1 6 1004.60000 483.40000 1088.40000 531.70000 1088.40000 628.40000 1004.60000 676.70000 920.90000 628.40000 920.90000 531.70000 1004.60000 483.40000 0 0 2.62100 3.00000 0.82100 1.00000 0.80900 1.00000
3 9 4 FO 1172.10000 580.00000 1 6 1172.10000 483.40000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 1088.40000 531.70000 1172.10000 483.40000 0 0 2.10200 3.00000 0.65400 1.00000 0.65200 1.00000
3 6 5 FM 586.00000 725.00000 4 6 586.00000 628.40000 669.80000 676.70000 669.80000 773.40000 586.00000 821.70000 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 0 0 3.73800 4.00000 1.14000 1.00000 1.14300 1.00000
3 7 5 FM 753.50000 725.00000 4 6 753.50000 628.40000 837.20000 676.70000 837.20000 773.40000 753.50000 821.70000 669.80000 773.40000 669.80000 676.70000 753.50000 628.40000 0 0 3.10400 4.00000 0.95200 1.00000 0.94500 1.00000
3 8 5 FM 920.90000 725.00000 1 6 920.90000 628.40000 1004.60000 676.70000 1004.60000 773.40000 920.90000 821.70000 837.20000 773.40000 837.20000 676.70000 920.90000 628.40000 0 0 2.56800 3.00000 0.81000 1.00000 0.79700 1.00000
3 9 5 FO 1088.40000 725.00000 4 6 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.60000 773.40000 1004.60000 676.70000 1088.40000 628.40000 0 0 2.12400 3.00000 0.65000 1.00000 0.64700 1.00000
3 7 6 FM 669.80000 870.00000 1 6 669.80000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 586.00000 821.70000 669.80000 773.40000 0 0 2.87900 3.00000 0.88900 1.00000 0.87900 1.00000
3 8 6 FM 837.20000 870.00000 1 6 837.20000 773.40000 920.90000 821.70000 920.90000 918.40000 837.20000 966.70000 753.50000 918.40000 753.50000 821.70000 837.20000 773.40000 0 0 2.48400 3.00000 0.77200 1.00000 0.75900 1.00000
3 9 6 FO 1004.60000 870.00000 1 6 1004.60000 773.40000 1088.40000 821.70000 1088.40000 918.40000 1004.60000 966.70000 920.90000 918.40000 920.90000 821.70000 1004.60000 773.40000 0 0 2.03800 3.00000 0.64300 1.00000 0.64000 1.00000
3 8 7 FO 753.50000 1015.10000 1 6 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.80000 1063.40000 669.80000 966.70000 753.50000 918.40000 0 0 2.27300 3.00000 0.69500 1.00000 0.68900 1.00000
3 9 7 FO 920.90000 1015.10000 1 6 920.90000 918.40000 1004.60000 966.70000 1004.60000 1063.40000 920.90000 1111.70000 837.20000 1063.40000 837.20000 966.70000 920.90000 918.40000 0 0 2.30400 3.00000 0.66400 1.00000 0.66400 1.00000
3 9 8 bOe 837.20000 1160.10000 2 5 920.90000 1208.40000 753.50000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 920.90000 1111.70000 920.90000 1208.40000 0.00000 0.00000 0 0 1.46400 2.00000 0.51500 1.00000 0.51500 1.00000
3 2 0 gIe 334.90000 0.00000 3 6 334.90000 96.70000 310.30000 82.50000 310.30000 -82.50000 334.90000 -96.70000 418.60000 -48.30000 418.60000 48.30000 334.90000 96.70000 0 0 9.59300 10.00000 5.06900 4.00000 5.06900 4.00000
3 2 1 dIe 251.20000 145.00000 3 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 0.00000 0.00000 0 0 5.98400 7.00000 3.04900 3.00000 3.04900 3.00000
3 9 0 cOe 1507.00000 0.00000 5 3 1423.20000 -48.30000 1507.00000 96.70000 1423.20000 48.30000 1423.20000 -48.30000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
3 10 2 cOe 1507.00000 290.00000 0 3 1507.00000 193.30000 1423.20000 338.40000 1423.20000 241.70000 1507.00000 193.30000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
3 10 3 aOe 1423.20000 435.00000 0 4 1423.20000 338.30000 1423.20000 531.70000 1339.50000 483.40000 1339.50000 386.70000 1423.20000 338.30000 0.00000 0.00000 0.00000 0.00000 0 0 0.91200 1.00000 0.35900 1.00000 0.35900 1.00000
3 10 4 bOe 1339.50000 580.00000 1 5 1423.20000 531.70000 1339.50000 676.70000 1255.80000 628.40000 1255.80000 531.70000 1339.50000 483.40000 1423.20000 531.70000 0.00000 0.00000 0 0 1.44100 2.00000 0.49600 1.00000 0.49600 1.00000
3 10 5 dOe 1255.80000 725.00000 0 5 1255.80000 628.40000 1297.70000 652.50000 1213.90000 797.50000 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 0.00000 0.00000 0 0 0.88800 1.00000 0.39600 1.00000 0.39600 1.00000
3 10 6 bOe 1172.10000 870.00000 1 5 1255.80000 821.70000 1172.10000 966.70000 1088.40000 918.40000 1088.40000 821.70000 1172.10000 773.40000 1255.80000 821.70000 0.00000 0.00000 0 0 1.45600 2.00000 0.48900 1.00000 0.48900 1.00000
3 10 7 aOe 1088.40000 1015.10000 1 4 1172.10000 966.70000 1004.60000 1063.40000 1004.60000 966.70000 1088.40000 918.40000 1172.10000 966.70000 0.00000 0.00000 0.00000 0.00000 0 0 0.91300 1.00000 0.34900 1.00000 0.34900 1.00000
3 10 8 cOe 1004.60000 1160.10000 0 3 1004.60000 1063.40000 920.90000 1208.40000 920.90000 1111.70000 1004.60000 1063.40000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
4 8 7 FO 753.50000 1015.10000 4 6 669.70000 1063.40000 669.80000 966.70000 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.70000 1063.40000 0 0 0.00000 2.00000 0.64900 1.00000 0.64800 1.00000
4 7 6 FM 669.80000 870.00000 4 6 586.00000 918.40000 586.00000 821.70000 669.70000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 0 0 0.00000 2.00000 0.83400 1.00000 0.81900 1.00000
4 6 5 FM 586.00000 725.00000 4 6 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 669.80000 676.70000 669.70000 773.40000 586.00000 821.70000 502.30000 773.40000 0 0 0.00000 2.00000 1.06100 1.00000 1.04900 1.00000
4 5 4 FMI 502.30000 580.00000 4 6 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 586.10000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 0 0 0.00000 2.00000 1.43500 2.00000 1.44400 2.00000
4 4 3 FI 418.60000 435.00000 1 6 334.80000 483.30000 334.90000 386.70000 418.60000 338.40000 502.30000 386.60000 502.30000 483.40000 418.60000 531.70000 334.80000 483.30000 0 0 0.00000 2.00000 2.47600 2.00000 2.63800 3.00000
4 3 2 FI 334.90000 290.00000 1 6 251.10000 338.40000 251.20000 241.70000 334.90000 193.40000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.10000 338.40000 0 0 0.00000 2.00000 3.56500 3.00000 4.37200 4.00000
4 8 6 FM 837.20000 870.00000 4 6 753.50000 918.40000 753.50000 821.70000 837.30000 773.40000 920.90000 821.70000 921.00000 918.40000 837.20000 966.70000 753.50000 918.40000 0 0 0.00000 2.00000 0.71500 1.00000 0.71000 1.00000
4 7 5 FM 753.50000 725.00000 4 6 669.70000 773.40000 669.80000 676.70000 753.50000 628.30000 837.20000 676.70000 837.30000 773.40000 753.50000 821.70000 669.70000 773.40000 0 0 0.00000 2.00000 0.89300 1.00000 0.87500 1.00000
4 6 4 FM 669.80000 580.00000 4 6 586.00000 628.40000 586.10000 531.70000 669.80000 483.40000 753.50000 531.70000 753.50000 628.30000 669.80000 676.70000 586.00000 628.40000 0 0 0.00000 2.00000 1.16900 1.00000 1.15900 1.00000
4 5 3 FI 586.00000 435.00000 1 6 502.30000 483.40000 502.30000 386.60000 586.10000 338.30000 669.80000 386.70000 669.80000 483.40000 586.10000 531.70000 502.30000 483.40000 0 0 0.00000 2.00000 1.88700 2.00000 1.96000 2.00000
4 4 2 FI 502.30000 290.00000 1 6 418.60000 338.40000 418.60000 241.70000 502.40000 193.30000 586.00000 241.70000 586.10000 338.30000 502.30000 386.60000 418.60000 338.40000 0 0 0.00000 2.00000 2.60200 3.00000 2.81500 3.00000
4 3 1 FI 418.60000 145.00000 1 6 334.90000 193.40000 334.90000 96.70000 418.70000 48.30000 502.30000 96.70000 502.40000 193.30000 418.60000 241.70000 334.90000 193.40000 0 0 0.00000 2.00000 3.57300 3.00000 4.38400 4.00000
4 9 6 FO 1004.60000 870.00000 4 6 921.00000 918.40000 920.90000 821.70000 1004.70000 773.40000 1088.40000 821.70000 1088.40000 918.30000 1004.60000 966.70000 921.00000 918.40000 0 0 0.00000 2.00000 0.59500 1.00000 0.59500 1.00000
4 8 5 FM 920.90000 725.00000 4 6 837.30000 773.40000 837.20000 676.70000 920.90000 628.30000 1004.70000 676.70000 1004.70000 773.40000 920.90000 821.70000 837.30000 773.40000 0 0 0.00000 2.00000 0.76200 1.00000 0.75300 1.00000
4 7 4 FM 837.20000 580.00000 4 6 753.50000 628.30000 753.50000 531.70000 837.20000 483.30000 920.90000 531.70000 920.90000 628.30000 837.20000 676.70000 753.50000 628.30000 0 0 0.00000 2.00000 0.92600 1.00000 0.90800 1.00000
4 6 3 FM 753.50000 435.00000 4 6 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 837.20000 386.70000 837.20000 483.30000 753.50000 531.70000 669.80000 483.40000 0 0 0.00000 2.00000 1.20000 1.00000 1.19400 1.00000
4 5 2 FI 669.80000 290.00000 0 6 586.10000 338.30000 586.00000 241.70000 669.80000 193.30000 753.50000 241.60000 753.50000 338.40000 669.80000 386.70000 586.10000 338.30000 0 0 0.00000 2.00000 1.90200 2.00000 1.97500 2.00000
4 4 1 FI 586.00000 145.00000 0 6 502.40000 193.30000 502.30000 96.70000 586.10000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.40000 193.30000 0 0 0.00000 2.00000 2.47300 2.00000 2.63400 3.00000
4 3 0 FI 502.30000 0.00000 0 6 418.70000 48.30000 418.60000 -48.40000 502.30000 -96.70000 586.10000 -48.30000 586.10000 48.30000 502.30000 96.70000 418.70000 48.30000 0 0 0.00000 2.00000 3.08100 3.00000 3.57800 3.00000
4 9 5 FO 1088.40000 725.00000 4 6 1004.70000 773.40000 1004.70000 676.70000 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.70000 773.40000 0 0 0.00000 2.00000 0.61000 1.00000 0.60900 1.00000
4 8 4 FM 1004.60000 580.00000 3 6 920.90000 628.30000 920.90000 531.70000 1004.70000 483.30000 1088.30000 531.70000 1088.40000 628.40000 1004.70000 676.70000 920.90000 628.30000 0 0 0.00000 2.00000 0.76900 1.00000 0.76100 1.00000
4 7 3 FM 920.90000 435.00000 3 6 837.20000 483.30000 837.20000 386.70000 921.00000 338.40000 1004.60000 386.70000 1004.70000 483.30000 920.90000 531.70000 837.20000 483.30000 0 0 0.00000 2.00000 0.93000 1.00000 0.91300 1.00000
4 6 2 FM 837.20000 290.00000 3 6 753.50000 338.40000 753.50000 241.60000 837.20000 193.30000 920.90000 241.70000 921.00000 338.40000 837.20000 386.70000 753.50000 338.40000 0 0 0.00000 2.00000 1.17100 1.00000 1.15900 1.00000
4 5 1 FI 753.50000 145.00000 0 6 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.60000 669.80000 193.30000 0 0 0.00000 2.00000 1.81600 2.00000 1.81200 2.00000
4 4 0 FI 669.80000 -0.00000 0 6 586.10000 48.30000 586.10000 -48.30000 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.10000 48.30000 0 0 0.00000 2.00000 2.11800 2.00000 2.24300 2.00000
4 9 4 FO 1172.10000 580.00000 3 6 1088.40000 628.40000 1088.30000 531.70000 1172.10000 483.30000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 0 0 0.00000 2.00000 0.60300 1.00000 0.60200 1.00000
4 8 3 FM 1088.40000 435.00000 3 6 1004.70000 483.30000 1004.60000 386.70000 1088.40000 338.30000 1172.10000 386.70000 1172.10000 483.30000 1088.30000 531.70000 1004.70000 483.30000 0 0 0.00000 2.00000 0.75200 1.00000 0.74300 1.00000
4 7 2 FM 1004.60000 290.00000 3 6 921.00000 338.40000 920.90000 241.70000 1004.70000 193.40000 1088.40000 241.70000 1088.40000 338.30000 1004.60000 386.70000 921.00000 338.40000 0 0 0.00000 2.00000 0.88500 1.00000 0.86900 1.00000
4 6 1 FM 920.90000 145.00000 3 6 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 1004.60000 96.60000 1004.70000 193.40000 920.90000 241.70000 837.20000 193.30000 0 0 0.00000 2.00000 1.06800 1.00000 1.05400 1.00000
4 5 0 FM 837.20000 -0.00000 3 6 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 0 0 0.00000 2.00000 1.26400 1.00000 1.25800 1.00000
4 9 3 FO 1255.80000 435.00000 3 6 1172.10000 483.30000 1172.10000 386.70000 1255.80000 338.30000 1339.50000 386.70000 1339.60000 483.40000 1255.80000 531.70000 1172.10000 483.30000 0 0 0.00000 2.00000 0.64200 1.00000 0.64200 1.00000
4 8 2 FM 1172.10000 290.00000 3 6 1088.40000 338.30000 1088.40000 241.70000 1172.10000 193.40000 1255.80000 241.70000 1255.80000 338.30000 1172.10000 386.70000 1088.40000 338.30000 0 0 0.00000 2.00000 0.71900 1.00000 0.71400 1.00000
4 7 1 FM 1088.40000 145.00000 3 6 1004.70000 193.40000 1004.60000 96.60000 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.40000 1088.40000 241.70000 1004.70000 193.40000 0 0 0.00000 2.00000 0.83900 1.00000 0.82400 1.00000
4 6 0 FM 1004.60000 -0.00000 3 6 920.90000 48.30000 920.90000 -48.30000 1004.70000 -96.70000 1088.30000 -48.30000 1088.40000 48.30000 1004.60000 96.60000 920.90000 48.30000 0 0 0.00000 2.00000 0.94000 1.00000 0.92300 1.00000
4 8 1 FO 1255.80000 145.00000 3 6 1172.10000 193.40000 1172.10000 96.70000 1255.80000 48.40000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.40000 0 0 0.00000 2.00000 0.65100 1.00000 0.64900 1.00000
4 7 0 FM 1172.10000 -0.00000 3 6 1088.40000 48.30000 1088.30000 -48.30000 1172.10000 -96.70000 1255.80000 -48.40000 1255.80000 48.40000 1172.10000 96.70000 1088.40000 48.30000 0 0 0.00000 2.00000 0.75700 1.00000 0.75000 1.00000
4 8 0 FOe 1339.50000 -0.00000 3 6 1255.80000 48.40000 1255.80000 -48.40000 1339.50000 -96.70000 1423.20000 -48.30000 1423.30000 48.40000 1339.50000 96.70000 1255.80000 48.40000 0 0 0.00000 2.00000 0.58300 1.00000 0.58200 1.00000
4 2 1 dIe 251.20000 145.00000 1 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 0.00000 0.00000 0 0 0.00000 0.00000 2.97500 3.00000 2.97500 3.00000
4 2 0 gIe 334.90000 -0.00000 6 6 334.90000 96.70000 310.30000 82.50000 310.30000 -82.50000 334.90000 -96.70000 418.60000 -48.30000 418.60000 48.30000 334.90000 96.70000 0 0 0.00000 0.00000 4.89200 4.00000 4.89200 4.00000
4 9 8 aOe 837.20000 1160.10000 4 4 920.90000 1111.70000 753.40000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 920.90000 1111.70000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.38300 1.00000 0.38300 1.00000
4 9 7 FOe 920.90000 1015.10000 4 6 837.20000 1063.40000 837.20000 966.70000 921.00000 918.40000 1004.60000 966.70000 1004.70000 1063.30000 920.90000 1111.70000 837.20000 1063.40000 0 0 0.00000 2.00000 0.62400 1.00000 0.62400 1.00000
4 10 6 dOe 1172.10000 870.00000 3 5 1172.10000 773.40000 1213.90000 797.60000 1130.20000 942.60000 1088.40000 918.30000 1088.40000 821.70000 1172.10000 773.40000 0.00000 0.00000 0 0 0.00000 0.00000 0.36200 1.00000 0.36200 1.00000
4 10 5 dOe 1255.80000 725.00000 3 5 1255.80000 628.40000 1297.60000 652.50000 1213.90000 797.60000 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 0.00000 0.00000 0 0 0.00000 0.00000 0.37100 1.00000 0.37100 1.00000
4 10 4 dOe 1339.50000 580.00000 3 5 1339.60000 483.40000 1381.40000 507.50000 1297.60000 652.50000 1255.80000 628.40000 1255.80000 531.70000 1339.60000 483.40000 0.00000 0.00000 0 0 0.00000 0.00000 0.36000 1.00000 0.36000 1.00000
4 9 2 FOe 1339.50000 290.00000 3 6 1255.80000 338.30000 1255.80000 241.70000 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.30000 1339.50000 386.70000 1255.80000 338.30000 0 0 0.00000 2.00000 0.57600 1.00000 0.57500 1.00000
4 9 1 aOe 1423.20000 145.00000 3 4 1423.30000 48.40000 1423.20000 241.70000 1339.50000 193.30000 1339.50000 96.70000 1423.30000 48.40000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.38600 1.00000 0.38600 1.00000
4 10 7 cOe 1088.40000 1015.10000 3 3 1088.40000 918.30000 1004.70000 1063.30000 1004.60000 966.70000 1088.40000 918.30000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
4 10 3 cOe 1423.20000 435.00000 3 3 1423.20000 338.30000 1339.60000 483.40000 1339.50000 386.70000 1423.20000 338.30000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0 0 0.00000 0.00000 0.12000 0.00000 0.12000 0.00000
5 3 0 FI 502.30000 0.00000 0 6 502.30000 -96.70000 586.00000 -48.30000 586.00000 48.30000 502.30000 96.70000 418.60000 48.30000 418.60000 -48.30000 502.30000 -96.70000 0 0 8.42000 9.00000 3.29400 3.00000 3.92500 4.00000
5 4 0 FI 669.80000 0.00000 0 6 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.00000 48.30000 586.00000 -48.30000 669.80000 -96.70000 0 0 5.58900 6.00000 2.26300 2.00000 2.40500 2.00000
5 5 0 FMI 837.20000 0.00000 0 6 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 0 0 4.13400 5.00000 1.32800 2.00000 1.34300 2.00000
